0,user_id,checkout_page,order_value,purchased,gender,browser,time_on_page
1887,877768,A,28.496,1.0,F,safari,61.783
1888,912866,A,24.005,1.0,M,firefox,40.225
1889,900130,A,NaN,0.0,M,safari,54.391
1890,846003,A,20.692,1.0,F,safari,24.321
1891,885778,A,29.494,1.0,F,safari,66.570
1892,852726,A,24.108,1.0,M,safari,40.718
1893,902230,A,26.364,1.0,F,safari,51.548
1894,848696,A,25.377,1.0,M,chrome,46.810
1895,880792,A,24.361,1.0,M,safari,41.934
1896,899892,A,29.214,1.0,M,safari,65.230
1897,849921,A,20.880,1.0,F,safari,25.223
1898,884276,A,25.747,1.0,F,chrome,48.585
1899,881757,A,27.277,1.0,M,safari,55.928
1900,849976,A,24.925,1.0,M,chrome,44.642
1901,854390,A,24.705,1.0,F,safari,43.582
1902,853904,A,24.643,1.0,M,safari,43.288
1903,888590,A,21.931,1.0,F,safari,30.268
1904,838651,A,25.095,1.0,M,chrome,45.458
1905,903948,A,26.282,1.0,F,firefox,51.153
1906,863894,A,NaN,0.0,M,safari,45.823
1907,850493,A,24.319,1.0,F,safari,41.733
1908,864419,A,23.776,1.0,F,chrome,39.123
1909,839701,A,24.302,1.0,F,chrome,41.648
1910,859233,A,28.144,1.0,F,safari,60.093
1911,885191,A,NaN,0.0,M,safari,19.960
1912,896712,A,NaN,0.0,M,firefox,45.481
1913,897353,A,24.181,1.0,F,safari,41.067
1914,857994,A,28.640,1.0,F,firefox,62.470
1915,864605,A,25.139,1.0,M,chrome,45.666
1916,886429,A,NaN,0.0,M,chrome,62.819
1917,880043,A,19.690,1.0,M,safari,19.513
1918,890241,A,26.149,1.0,F,chrome,50.515
1919,837516,A,25.700,1.0,F,firefox,48.361
1920,842442,A,28.476,1.0,M,firefox,61.686
1921,879910,A,20.897,1.0,F,chrome,25.304
1922,885013,A,24.612,1.0,M,chrome,43.140
1923,856098,A,25.165,1.0,F,firefox,45.793
1924,844592,A,23.761,1.0,M,firefox,39.050
1925,836808,A,28.041,1.0,F,chrome,59.599
1926,898877,A,24.153,1.0,M,chrome,40.936
1927,893373,A,30.087,1.0,F,safari,69.417
1928,874295,A,27.635,1.0,M,chrome,57.650
1929,883234,A,27.377,1.0,F,firefox,56.410
1930,885355,A,26.398,1.0,M,safari,51.712
1931,869379,A,22.341,1.0,M,safari,32.236
1932,900279,A,23.922,1.0,M,firefox,39.827
1933,857959,A,26.432,1.0,M,firefox,51.873
1934,874851,A,26.694,1.0,M,firefox,53.131
1935,836670,A,28.268,1.0,M,chrome,60.686
1936,909781,A,23.831,1.0,F,chrome,39.391
1937,862217,A,NaN,0.0,M,chrome,34.678
1938,843192,A,27.148,1.0,F,safari,55.309
1939,873979,A,22.976,1.0,F,safari,35.284
1940,849289,A,27.183,1.0,F,safari,55.480
1941,850898,A,27.999,1.0,F,firefox,59.397
1942,854593,A,26.140,1.0,M,chrome,50.474
1943,901507,A,24.106,1.0,M,firefox,40.709
1944,898179,A,25.103,1.0,M,chrome,45.493
1945,909020,A,26.484,1.0,M,safari,52.122
1946,899760,A,25.025,1.0,F,firefox,45.122
1947,898055,A,30.496,1.0,F,firefox,71.380
1948,844355,A,22.523,1.0,F,safari,33.112
1949,869613,A,22.493,1.0,F,safari,32.968
1950,886607,A,22.558,1.0,F,chrome,33.277
1951,855567,A,23.526,1.0,F,safari,37.925
1952,904410,A,19.553,1.0,M,safari,18.853
1953,875397,A,23.426,1.0,M,safari,37.444
1954,890163,A,NaN,0.0,M,safari,37.161
1955,907306,A,NaN,0.0,M,firefox,45.942
1956,878235,A,26.045,1.0,M,safari,50.014
1957,912730,A,21.899,1.0,F,chrome,30.117
1958,850762,A,27.250,1.0,M,chrome,55.801
1959,873088,A,29.506,1.0,M,safari,66.627
1960,908297,A,24.479,1.0,F,firefox,42.501
1961,882224,A,28.936,1.0,F,chrome,63.892
1962,912041,A,NaN,0.0,M,chrome,47.388
1963,883770,A,29.972,1.0,F,firefox,68.865
1964,908654,A,27.793,1.0,M,chrome,58.407
1965,899277,A,21.090,1.0,M,chrome,26.233
1966,870984,A,25.047,1.0,F,chrome,45.224
1967,869594,A,27.636,1.0,F,firefox,57.652
1968,882591,A,25.076,1.0,F,safari,45.367
1969,896976,A,24.908,1.0,F,safari,44.557
1970,889051,A,28.174,1.0,F,firefox,60.237
1971,903124,A,NaN,0.0,M,safari,36.482
1972,853245,A,25.044,1.0,F,safari,45.210
1973,856303,A,25.809,1.0,M,firefox,48.884
1974,841502,A,24.166,1.0,F,safari,40.995
1975,847437,A,NaN,0.0,M,chrome,44.758
1976,876711,A,26.938,1.0,F,firefox,54.300
1977,873357,A,26.082,1.0,F,chrome,50.194
1978,870212,A,NaN,0.0,M,chrome,35.295
1979,896041,A,NaN,0.0,M,safari,31.751
1980,858530,A,23.027,1.0,F,firefox,35.531
1981,838969,A,25.003,1.0,M,safari,45.015
1982,861279,A,24.600,1.0,F,firefox,43.081
1983,843487,A,22.920,1.0,F,safari,35.017
1984,909178,A,23.505,1.0,F,firefox,37.822
1985,883223,A,21.200,1.0,F,safari,26.760
1986,838617,A,26.045,1.0,M,safari,50.014
1987,910868,A,24.900,1.0,F,firefox,44.520
1988,846493,A,21.851,1.0,F,firefox,29.883
1989,901250,A,25.072,1.0,M,safari,45.343
1990,836952,A,28.357,1.0,M,firefox,61.111
1991,881940,A,23.150,1.0,F,chrome,36.121
1992,857471,A,28.288,1.0,M,safari,60.782
1993,892758,A,24.191,1.0,F,chrome,41.119
1994,903371,A,25.495,1.0,M,safari,47.374
1995,838727,A,25.244,1.0,M,chrome,46.173
1996,854770,A,NaN,0.0,M,safari,61.818
1997,845080,A,25.396,1.0,F,firefox,46.901
1998,885084,A,22.145,1.0,F,firefox,31.297
1999,877921,A,21.723,1.0,F,chrome,29.268
2000,858732,A,21.168,1.0,F,firefox,26.605
2001,859252,A,20.720,1.0,F,firefox,24.456
2002,835128,A,NaN,0.0,M,chrome,45.554
2003,905593,A,22.604,1.0,F,firefox,33.500
2004,888737,A,24.798,1.0,F,firefox,44.030
2005,875588,A,23.240,1.0,M,chrome,36.554
2006,913279,A,23.073,1.0,F,chrome,35.751
2007,902781,A,23.798,1.0,M,firefox,39.230
2008,841352,A,26.759,1.0,F,safari,53.443
2009,878759,A,27.323,1.0,F,chrome,56.150
2010,861407,A,25.928,1.0,F,chrome,49.454
2011,850651,A,22.525,1.0,F,safari,33.122
2012,838530,A,NaN,0.0,M,chrome,52.724
2013,892014,A,26.722,1.0,F,safari,53.267
2014,842373,A,25.687,1.0,M,firefox,48.296
2015,898807,A,23.491,1.0,F,chrome,37.757
2016,835118,A,26.772,1.0,F,firefox,53.506
2017,835539,A,NaN,0.0,M,chrome,50.074
2018,892590,A,17.208,1.0,F,chrome,7.598
2019,850896,A,26.611,1.0,M,firefox,52.733
2020,889410,A,NaN,0.0,M,safari,22.035
2021,874116,A,26.659,1.0,M,firefox,52.963
2022,839585,A,NaN,0.0,M,safari,43.151
2023,860040,A,27.984,1.0,F,chrome,59.323
2024,911574,A,24.755,1.0,F,firefox,43.822
2025,901437,A,22.783,1.0,F,safari,34.361
2026,908603,A,24.632,1.0,M,firefox,43.232
2027,885238,A,NaN,0.0,M,firefox,57.718
2028,844253,A,25.066,1.0,F,safari,45.315
2029,866586,A,24.714,1.0,M,chrome,43.628
2030,862329,A,26.859,1.0,F,safari,53.923
2031,902117,A,25.526,1.0,M,chrome,47.524
2032,880927,A,24.985,1.0,F,safari,44.929
2033,856188,A,NaN,0.0,M,chrome,61.393
2034,870470,A,28.888,1.0,M,chrome,63.661
2035,859885,A,26.533,1.0,F,firefox,52.360
2036,910036,A,24.285,1.0,F,chrome,41.568
2037,869110,A,28.742,1.0,F,safari,62.963
2038,888692,A,27.958,1.0,F,chrome,59.197
2039,835972,A,26.797,1.0,F,firefox,53.627
2040,857210,A,NaN,0.0,M,firefox,30.407
2041,891596,A,25.352,1.0,M,chrome,46.688
2042,854862,A,23.141,1.0,M,chrome,36.076
2043,888841,A,24.602,1.0,F,firefox,43.092
2044,856374,A,NaN,0.0,M,firefox,47.881
2045,898256,A,25.250,1.0,M,firefox,46.202
2046,887805,A,23.812,1.0,F,safari,39.298
2047,859292,A,28.182,1.0,M,chrome,60.275
2048,856117,A,20.760,1.0,M,firefox,24.646
2049,848505,A,26.825,1.0,F,firefox,53.762
2050,858023,A,20.356,1.0,F,safari,22.710
2051,899185,A,25.956,1.0,F,firefox,49.591
2052,906754,A,22.783,1.0,F,safari,34.357
2053,859694,A,NaN,0.0,M,chrome,55.540
2054,873012,A,NaN,0.0,M,safari,46.037
2055,856230,A,25.619,1.0,M,safari,47.972
2056,891884,A,22.454,1.0,F,firefox,32.781
2057,839007,A,23.364,1.0,F,safari,37.145
2058,838551,A,25.518,1.0,M,firefox,47.487
2059,899564,A,26.459,1.0,M,firefox,52.003
2060,885170,A,32.323,1.0,F,safari,80.149
2061,906609,A,25.557,1.0,M,chrome,47.674
2062,840971,A,27.440,1.0,M,firefox,56.712
2063,858706,A,21.108,1.0,F,safari,26.317
2064,865635,A,21.675,1.0,F,chrome,29.041
2065,914458,A,24.111,1.0,M,safari,40.734
2066,871622,A,22.006,1.0,F,safari,30.631
2067,877281,A,28.716,1.0,F,firefox,62.837
2068,836339,A,23.974,1.0,F,firefox,40.077
2069,856038,A,28.455,1.0,F,safari,61.586
2070,900327,A,28.717,1.0,M,chrome,62.841
2071,911732,A,25.107,1.0,M,safari,45.513
2072,914374,A,26.254,1.0,F,chrome,51.022
2073,856720,A,NaN,0.0,M,safari,44.327
2074,887833,A,NaN,0.0,M,firefox,51.461
2075,908451,A,NaN,0.0,M,safari,50.800
2076,839499,A,24.691,1.0,F,firefox,43.516
2077,866420,A,26.262,1.0,F,safari,51.060
2078,838614,A,NaN,0.0,M,firefox,65.684
2079,901780,A,26.783,1.0,M,safari,53.556
2080,882132,A,25.814,1.0,F,safari,48.910
2081,871945,A,25.312,1.0,F,safari,46.497
2082,868888,A,22.468,1.0,F,safari,32.848
2083,880953,A,NaN,0.0,M,safari,32.672
2084,896068,A,25.808,1.0,M,safari,48.880
2085,902749,A,21.577,1.0,F,firefox,28.567
2086,836609,A,23.084,1.0,F,firefox,35.804
2087,886411,A,28.204,1.0,M,chrome,60.378
2088,858739,A,NaN,0.0,M,safari,67.971
2089,845003,A,20.835,1.0,F,firefox,25.009
2090,888006,A,29.067,1.0,M,chrome,64.520
2091,898612,A,NaN,0.0,M,firefox,42.463
2092,850005,A,24.962,1.0,F,chrome,44.820
2093,843688,A,24.716,1.0,M,chrome,43.639
2094,890415,A,27.701,1.0,F,safari,57.967
2095,856584,A,20.981,1.0,M,firefox,25.708
2096,839480,A,26.140,1.0,M,firefox,50.474
2097,857801,A,22.638,1.0,M,chrome,33.662
2098,886252,A,26.427,1.0,M,chrome,51.849
2099,896072,A,28.857,1.0,F,chrome,63.514
2100,857078,A,NaN,0.0,M,safari,44.995
2101,892121,A,25.935,1.0,M,chrome,49.490
2102,879112,A,26.024,1.0,F,firefox,49.915
2103,878295,A,23.001,1.0,M,firefox,35.405
2104,847557,A,28.779,1.0,M,firefox,63.140
2105,872948,A,29.266,1.0,F,chrome,65.478
2106,882939,A,NaN,0.0,M,safari,53.421
2107,907751,A,NaN,0.0,M,safari,45.879
2108,889861,A,23.845,1.0,F,chrome,39.457
2109,904368,A,NaN,0.0,M,firefox,37.482
2110,895022,A,29.277,1.0,F,safari,65.530
2111,868880,A,28.536,1.0,F,firefox,61.973
2112,884446,A,24.841,1.0,F,firefox,44.236
2113,904364,A,NaN,0.0,M,chrome,26.041
2114,880291,A,17.920,1.0,M,firefox,11.016
2115,848297,A,22.291,1.0,F,firefox,31.999
2116,876160,A,24.673,1.0,F,safari,43.433
2117,871826,A,28.502,1.0,M,chrome,61.808
2118,904458,A,23.371,1.0,F,chrome,37.180
2119,840554,A,NaN,0.0,M,chrome,51.058
2120,869344,A,28.258,1.0,M,chrome,60.638
2121,842871,A,25.321,1.0,M,safari,46.542
2122,838354,A,NaN,0.0,M,chrome,43.291
2123,912527,A,21.728,1.0,F,safari,29.295
2124,862994,A,NaN,0.0,M,firefox,30.570
2125,853028,A,26.040,1.0,M,chrome,49.993
2126,892758,A,24.498,1.0,M,chrome,42.589
2127,908994,A,25.306,1.0,F,safari,46.470
2128,903804,A,NaN,0.0,M,firefox,44.433
2129,877093,A,26.660,1.0,F,safari,52.970
2130,878935,A,23.038,1.0,F,chrome,35.584
2131,848921,A,24.161,1.0,F,chrome,40.973
2132,899300,A,29.740,1.0,M,safari,67.754
2133,838369,A,23.001,1.0,M,safari,35.403
2134,837121,A,24.296,1.0,M,chrome,41.621
2135,907428,A,NaN,0.0,M,safari,37.927
2136,901944,A,26.112,1.0,F,safari,50.337
2137,896303,A,27.556,1.0,M,safari,57.269
2138,877278,A,23.754,1.0,F,safari,39.021
2139,868103,A,NaN,0.0,M,firefox,39.823
2140,907075,A,24.303,1.0,M,firefox,41.652
2141,845186,A,26.325,1.0,M,firefox,51.358
2142,907260,A,23.152,1.0,M,chrome,36.127
2143,888885,A,24.060,1.0,F,safari,40.488
2144,854784,A,19.070,1.0,F,safari,16.534
2145,893911,A,NaN,0.0,M,chrome,28.419
2146,879142,A,24.719,1.0,F,chrome,43.651
2147,842960,A,27.245,1.0,F,safari,55.774
2148,904139,A,25.738,1.0,F,firefox,48.541
2149,853635,A,NaN,0.0,M,safari,31.815
2150,869285,A,21.499,1.0,F,safari,28.197
2151,912840,A,25.437,1.0,F,firefox,47.096
2152,844171,A,20.868,1.0,M,firefox,25.166
2153,886064,A,NaN,0.0,M,safari,57.791
2154,912833,A,25.160,1.0,F,firefox,45.767
2155,904625,A,20.982,1.0,F,chrome,25.712
2156,904234,A,22.585,1.0,F,chrome,33.409
2157,877112,A,23.189,1.0,F,firefox,36.308
2158,850268,A,23.067,1.0,F,firefox,35.722
2159,886736,A,21.275,1.0,M,chrome,27.121
2160,849451,A,22.813,1.0,M,chrome,34.504
2161,875234,A,23.289,1.0,M,safari,36.787
2162,902631,A,23.222,1.0,F,firefox,36.465
2163,905325,A,NaN,0.0,M,safari,58.535
2164,877659,A,25.262,1.0,F,chrome,46.258
2165,876188,A,NaN,0.0,M,safari,33.081
2166,895637,A,24.163,1.0,M,firefox,40.985
2167,913046,A,22.801,1.0,F,firefox,34.445
2168,862856,A,24.250,1.0,M,safari,41.400
2169,852921,A,27.189,1.0,F,firefox,55.506
2170,874836,A,25.631,1.0,M,chrome,48.027
2171,867082,A,30.714,1.0,F,firefox,72.427
2172,904573,A,25.940,1.0,F,safari,49.511
2173,865982,A,NaN,0.0,M,chrome,34.037
2174,881641,A,27.024,1.0,F,chrome,54.717
2175,885527,A,NaN,0.0,M,firefox,57.959
2176,842744,A,27.735,1.0,F,safari,58.130
2177,847758,A,22.264,1.0,M,firefox,31.869
2178,870267,A,24.631,1.0,M,safari,43.228
2179,875990,A,27.830,1.0,M,safari,58.582
2180,859908,A,20.788,1.0,F,chrome,24.783
2181,866862,A,23.751,1.0,F,chrome,39.007
2182,902542,A,21.433,1.0,F,safari,27.877
2183,901277,A,22.669,1.0,F,chrome,33.809
2184,898650,A,22.469,1.0,M,firefox,32.851
2185,843462,A,NaN,0.0,M,safari,60.007
2186,892818,A,NaN,0.0,M,chrome,42.186
2187,873485,A,22.842,1.0,M,firefox,34.640
2188,835237,A,22.411,1.0,M,safari,32.573
2189,909386,A,25.354,1.0,M,firefox,46.700
2190,869400,A,24.972,1.0,F,chrome,44.866
2191,902419,A,NaN,0.0,M,chrome,61.129
2192,909263,A,26.250,1.0,M,safari,51.000
2193,854172,A,21.421,1.0,M,chrome,27.818
2194,881080,A,23.428,1.0,F,safari,37.452
2195,840591,A,27.675,1.0,F,safari,57.841
2196,853728,A,23.447,1.0,F,chrome,37.547
2197,873438,A,NaN,0.0,M,chrome,65.815
2198,839231,A,22.254,1.0,M,chrome,31.821
2199,889740,A,26.432,1.0,F,firefox,51.871
2200,859866,A,NaN,0.0,M,safari,34.665
2201,882985,A,23.726,1.0,F,chrome,38.885
2202,877185,A,27.746,1.0,F,chrome,58.183
2203,877087,A,24.682,1.0,F,safari,43.475
2204,856480,A,27.034,1.0,M,firefox,54.761
2205,905150,A,NaN,0.0,M,chrome,50.679
2206,894851,A,26.885,1.0,F,chrome,54.046
2207,846110,A,NaN,0.0,M,firefox,34.342
2208,877548,A,24.446,1.0,F,safari,42.341
2209,867473,A,NaN,0.0,M,safari,50.091
2210,838657,A,22.877,1.0,M,firefox,34.811
2211,876596,A,29.074,1.0,M,safari,64.554
2212,856059,A,23.057,1.0,F,chrome,35.673
2213,885937,A,NaN,0.0,M,chrome,41.400
2214,847091,A,22.484,1.0,M,firefox,32.921
2215,846966,A,19.642,1.0,F,safari,19.280
2216,853476,A,NaN,0.0,M,safari,66.563
2217,888132,A,24.489,1.0,F,chrome,42.548
2218,913037,A,NaN,0.0,M,chrome,39.625
2219,878987,A,24.503,1.0,F,firefox,42.615
2220,866748,A,28.550,1.0,M,firefox,62.038
2221,888644,A,22.587,1.0,M,chrome,33.419
2222,876634,A,26.699,1.0,F,firefox,53.155
2223,844665,A,23.941,1.0,F,firefox,39.915
2224,850187,A,23.508,1.0,F,chrome,37.840
2225,882154,A,26.418,1.0,F,firefox,51.805
2226,855814,A,27.471,1.0,F,firefox,56.859
2227,855107,A,23.715,1.0,M,safari,38.833
2228,869032,A,23.078,1.0,F,firefox,35.774
2229,857940,A,22.077,1.0,F,safari,30.971
2230,843867,A,27.759,1.0,M,firefox,58.242
2231,850700,A,23.562,1.0,F,chrome,38.097
2232,858172,A,NaN,0.0,M,chrome,22.810
2233,843769,A,NaN,0.0,M,firefox,61.919
2234,861831,A,21.575,1.0,M,safari,28.562
2235,859976,A,26.949,1.0,M,firefox,54.354
2236,836785,A,NaN,0.0,M,firefox,47.201
2237,848776,A,25.720,1.0,F,safari,48.455
2238,861096,A,23.539,1.0,F,safari,37.987
2239,844131,A,25.914,1.0,F,safari,49.387
2240,905594,A,20.831,1.0,M,firefox,24.987
2241,905344,A,26.470,1.0,F,chrome,52.056
2242,862088,A,28.893,1.0,M,firefox,63.684
2243,838959,A,NaN,0.0,M,chrome,55.608
2244,875264,A,NaN,0.0,M,safari,20.766
2245,854684,A,22.539,1.0,M,chrome,33.189
2246,844252,A,24.531,1.0,F,firefox,42.746
2247,871332,A,NaN,0.0,M,safari,50.843
2248,902218,A,24.733,1.0,M,firefox,43.720
2249,877525,A,23.767,1.0,F,safari,39.081
2250,891491,A,26.488,1.0,F,chrome,52.144
2251,860507,A,NaN,0.0,M,chrome,58.970
2252,899764,A,24.419,1.0,M,chrome,42.212
2253,874877,A,NaN,0.0,M,safari,53.747
2254,899009,A,NaN,0.0,M,firefox,14.051
2255,860104,A,22.656,1.0,M,safari,33.750
2256,843320,A,24.197,1.0,M,chrome,41.145
2257,835919,A,23.779,1.0,F,chrome,39.137
2258,879305,A,25.832,1.0,F,safari,48.994
2259,870565,A,27.534,1.0,F,firefox,57.165
2260,844186,A,26.267,1.0,M,safari,51.080
2261,900195,A,23.444,1.0,M,safari,37.533
2262,891542,A,NaN,0.0,M,firefox,26.727
2263,877912,A,26.392,1.0,F,safari,51.684
2264,904051,A,20.405,1.0,M,chrome,22.942
2265,911071,A,26.633,1.0,M,firefox,52.836
2266,881648,A,24.529,1.0,M,chrome,42.739
2267,895872,A,22.060,1.0,M,firefox,30.890
2268,890147,A,25.718,1.0,F,safari,48.447
2269,885393,A,24.993,1.0,M,safari,44.965
2270,870730,A,24.909,1.0,F,chrome,44.561
2271,835740,A,24.789,1.0,F,firefox,43.989
2272,886036,A,26.049,1.0,F,firefox,50.034
2273,842021,A,27.311,1.0,M,firefox,56.093
2274,877248,A,NaN,0.0,M,safari,50.959
2275,880568,A,27.530,1.0,M,firefox,57.146
2276,882050,A,24.890,1.0,M,firefox,44.470
2277,851124,A,29.046,1.0,M,firefox,64.422
2278,845178,A,26.428,1.0,M,chrome,51.853
2279,871322,A,23.641,1.0,F,safari,38.476
2280,845312,A,22.265,1.0,F,firefox,31.873
2281,865128,A,25.514,1.0,F,chrome,47.470
2282,908840,A,21.734,1.0,F,safari,29.322
2283,899284,A,22.567,1.0,F,chrome,33.319
2284,847739,A,25.598,1.0,F,chrome,47.869
2285,893826,A,23.480,1.0,F,safari,37.705
2286,838833,A,NaN,0.0,M,safari,33.800
2287,858787,A,24.914,1.0,F,firefox,44.586
2288,854386,A,25.182,1.0,F,firefox,45.872
2289,885585,A,24.485,1.0,F,safari,42.530
2290,877187,A,24.056,1.0,M,chrome,40.469
2291,874509,A,27.137,1.0,F,chrome,55.256
2292,897715,A,25.856,1.0,F,safari,49.109
2293,858875,A,24.441,1.0,M,chrome,42.319
2294,861224,A,31.161,1.0,F,safari,74.572
2295,842689,A,25.485,1.0,F,firefox,47.326
2296,847435,A,27.830,1.0,F,chrome,58.584
2297,842999,A,23.598,1.0,F,chrome,38.268
2298,840223,A,21.593,1.0,F,firefox,28.645
2299,898699,A,23.021,1.0,F,firefox,35.499
2300,841064,A,24.330,1.0,M,chrome,41.784
2301,912042,A,23.758,1.0,M,firefox,39.041
2302,847581,A,28.341,1.0,M,safari,61.037
2303,904044,A,24.700,1.0,F,firefox,43.560
2304,898251,A,NaN,0.0,M,chrome,50.538
2305,902843,A,24.884,1.0,F,safari,44.442
2306,907701,A,23.916,1.0,F,firefox,39.797
2307,898131,A,25.095,1.0,M,firefox,45.456
2308,869545,A,29.285,1.0,F,safari,65.569
2309,888914,A,23.080,1.0,F,chrome,35.785
2310,848922,A,26.917,1.0,M,safari,54.204
2311,899829,A,NaN,0.0,M,firefox,32.688
2312,867469,A,23.851,1.0,F,chrome,39.484
2313,853972,A,25.009,1.0,M,firefox,45.043
2314,862306,A,NaN,0.0,M,firefox,48.917
2315,913285,A,28.708,1.0,F,firefox,62.798
2316,855234,A,24.875,1.0,F,firefox,44.399
2317,890157,A,22.891,1.0,F,chrome,34.877
2318,889899,A,26.625,1.0,F,safari,52.801
2319,862278,A,24.090,1.0,F,chrome,40.630
2320,866399,A,NaN,0.0,M,chrome,47.864
2321,894750,A,24.709,1.0,M,safari,43.605
2322,875982,A,20.141,1.0,M,safari,21.679
2323,873559,A,26.271,1.0,F,safari,51.100
2324,848233,A,NaN,0.0,M,chrome,52.000
2325,857041,A,NaN,0.0,M,firefox,56.119
2326,844357,A,NaN,0.0,M,safari,66.606
2327,907313,A,22.012,1.0,F,chrome,30.659
2328,879475,A,26.291,1.0,M,firefox,51.198
2329,859357,A,26.023,1.0,F,chrome,49.912
2330,853324,A,23.952,1.0,F,chrome,39.971
2331,869134,A,25.993,1.0,F,chrome,49.765
2332,902495,A,26.249,1.0,M,chrome,50.996
2333,904914,A,21.953,1.0,M,firefox,30.376
2334,910366,A,25.616,1.0,F,safari,47.955
2335,907643,A,22.705,1.0,F,safari,33.984
2336,860439,A,23.370,1.0,F,firefox,37.178
2337,876483,A,20.563,1.0,F,firefox,23.703
2338,907931,A,23.817,1.0,F,safari,39.320
2339,865484,A,24.491,1.0,F,chrome,42.557
2340,870541,A,26.375,1.0,M,chrome,51.598
2341,892302,A,25.002,1.0,F,chrome,45.011
2342,843777,A,21.144,1.0,F,safari,26.493
2343,894010,A,27.155,1.0,F,chrome,55.346
2344,871078,A,NaN,0.0,M,chrome,43.577
2345,899341,A,26.221,1.0,M,chrome,50.860
2346,897209,A,27.415,1.0,M,chrome,56.591
2347,890044,A,28.557,1.0,F,firefox,62.071
2348,861457,A,29.903,1.0,M,firefox,68.535
2349,870534,A,24.819,1.0,F,safari,44.133
2350,886179,A,25.778,1.0,M,firefox,48.733
2351,889425,A,NaN,0.0,M,firefox,32.060
2352,879050,A,27.654,1.0,M,safari,57.739
2353,912183,A,NaN,0.0,M,firefox,30.781
2354,838612,A,20.487,1.0,M,chrome,23.337
2355,910876,A,27.076,1.0,F,safari,54.965
2356,886448,A,NaN,0.0,M,chrome,38.740
2357,908770,A,26.944,1.0,F,chrome,54.331
2358,868637,A,26.020,1.0,M,firefox,49.897
2359,879799,A,20.925,1.0,F,firefox,25.440
2360,883071,A,18.201,1.0,F,firefox,12.364
2361,862255,A,22.258,1.0,F,chrome,31.841
2362,837905,A,25.041,1.0,F,chrome,45.198
2363,895267,A,21.946,1.0,F,safari,30.339
2364,907556,A,23.368,1.0,M,chrome,37.167
2365,875242,A,21.353,1.0,F,chrome,27.493
2366,854711,A,25.425,1.0,F,safari,47.039
2367,897510,A,25.227,1.0,M,safari,46.090
2368,890552,A,23.797,1.0,F,chrome,39.223
2369,858501,A,28.493,1.0,M,chrome,61.765
2370,851968,A,28.744,1.0,M,safari,62.973
2371,845144,A,NaN,0.0,M,firefox,51.783
2372,901984,A,20.501,1.0,M,firefox,23.403
2373,882291,A,22.238,1.0,F,safari,31.744
2374,864884,A,26.018,1.0,M,firefox,49.886
2375,872802,A,23.429,1.0,F,chrome,37.457
2376,892499,A,23.782,1.0,F,firefox,39.155
2377,868554,A,27.247,1.0,M,chrome,55.788
2378,899236,A,26.277,1.0,F,chrome,51.130
2379,862190,A,28.285,1.0,M,safari,60.770
2380,866779,A,NaN,0.0,M,safari,39.849
2381,865210,A,NaN,0.0,M,safari,61.503
2382,857773,A,NaN,0.0,M,chrome,38.350
2383,846409,A,28.749,1.0,F,firefox,62.994
2384,875667,A,25.265,1.0,F,firefox,46.270
2385,867406,A,22.849,1.0,M,firefox,34.674
2386,903298,A,20.922,1.0,F,firefox,25.425
2387,912894,A,24.246,1.0,M,chrome,41.382
2388,850154,A,24.359,1.0,M,safari,41.925
2389,885630,A,27.144,1.0,M,firefox,55.292
2390,880173,A,24.724,1.0,F,firefox,43.673
2391,843700,A,23.919,1.0,F,firefox,39.811
2392,913971,A,27.693,1.0,F,chrome,57.924
2393,909923,A,24.438,1.0,F,safari,42.302
2394,863013,A,NaN,0.0,M,safari,38.085
2395,884979,A,26.437,1.0,F,firefox,51.895
2396,889061,A,23.775,1.0,F,chrome,39.122
2397,864846,A,26.647,1.0,F,firefox,52.906
2398,885536,A,23.508,1.0,M,safari,37.837
2399,852745,A,24.443,1.0,M,safari,42.324
2400,893231,A,25.380,1.0,F,chrome,46.826
2401,837789,A,24.065,1.0,F,firefox,40.510
2402,888413,A,24.966,1.0,F,safari,44.839
2403,864367,A,27.039,1.0,F,firefox,54.786
2404,844971,A,26.027,1.0,M,safari,49.927
2405,838410,A,26.202,1.0,M,safari,50.772
2406,839705,A,23.411,1.0,F,safari,37.375
2407,894614,A,27.132,1.0,F,chrome,55.234
2408,857861,A,NaN,0.0,M,chrome,53.035
2409,885872,A,27.511,1.0,F,chrome,57.053
2410,890522,A,23.184,1.0,M,firefox,36.284
2411,863983,A,24.569,1.0,F,safari,42.930
2412,888939,A,26.584,1.0,F,safari,52.602
2413,842474,A,23.478,1.0,F,firefox,37.694
2414,874789,A,24.435,1.0,M,firefox,42.287
2415,841023,A,NaN,0.0,M,chrome,68.110
2416,854271,A,29.879,1.0,F,chrome,68.421
2417,869433,A,28.100,1.0,F,safari,59.879
2418,897697,A,27.346,1.0,F,safari,56.263
2419,854685,A,22.452,1.0,F,chrome,32.769
2420,835814,A,26.281,1.0,F,firefox,51.151
2421,898386,A,24.102,1.0,F,safari,40.691
2422,862617,A,22.354,1.0,M,firefox,32.297
2423,870127,A,23.727,1.0,F,safari,38.892
2424,844527,A,25.289,1.0,F,chrome,46.388
2425,898790,A,NaN,0.0,M,firefox,38.432
2426,843033,A,23.623,1.0,F,chrome,38.390
2427,863724,A,NaN,0.0,M,safari,54.504
2428,881725,A,25.360,1.0,F,safari,46.729
2429,902511,A,NaN,0.0,M,chrome,47.801
2430,854250,A,25.280,1.0,M,safari,46.342
